6.42696614268569, 4.016306668928201e-11
6.485292948990545, 3.55695831404094e-11
6.599063205704094, 3.6277602568703856e-11
7.009238345451115, 3.08153436197011e-11
7.115959112612421, 2.302356808459395e-11
7.225815079197405, 2.4811325195340125e-11
7.317674715221692, 1.9387044732218543e-11
7.52672176571896, 2.2765346237493917e-11
7.601878198708093, 2.0316874300370883e-11
7.730395879075256, 1.8049747967759493e-11
7.838980018444814, 1.785925655348195e-11
7.972795721608491, 1.527818657289657e-11
8.048861913035918, 1.4286734854640731e-11
8.138318440041823, 1.390402284537555e-11
8.255246649183396, 1.621173997283972e-11
8.315435958328614, 1.4389365382507615e-11
8.357119578918539, 1.2508082982546755e-11
8.460977223143697, 1.3009538051232848e-11
8.552389546019619, 1.2847071593757112e-11
8.668906431126702, 1.325581009968917e-11
8.766933888938468, 1.1257330533218459e-11
8.878455428669831, 9.385641766967687e-12
8.972438670562296, 9.733310949930014e-12
9.072157965745259, 9.483290612463989e-12
9.184624043553157, 1.0476804679672475e-11
9.299340079200697, 9.360376710822616e-12
9.387646581920732, 7.940750954644013e-12
9.497207256602133, 7.335665240792978e-12
9.966891049687849, 7.157587178811042e-12
10.11022847457347, 7.745150414872553e-12
10.211552723939455, 7.313829041096474e-12
10.307801417623137, 6.729742392579212e-12
10.428700435109848, 7.770667922499421e-12
10.53148480317575, 6.937771624552812e-12
10.62220193740767, 7.17837012411171e-12
10.744145623118218, 6.9720112763228515e-12
10.834591356481479, 5.500333839171571e-12
10.943241774797784, 6.409009193639139e-12
11.026802800467426, 7.113088098875992e-12
11.141318796287585, 9.696790529230246e-12
