9.81870406982316, 4.563680866363697e-13
9.600336218651211, 5.910354284689621e-13
9.396629899004118, 7.706973401923215e-13
9.209498070521382, 1.0714752265669948e-12
8.99115955250586, 1.4731449906260759e-12
8.763127653428164, 2.024433281556311e-12
8.629269856355322, 2.4966449802673737e-12
8.368175481581984, 3.4613675945630853e-12
8.12841767984009, 4.777088254505879e-12
7.925596870603951, 6.222498973003754e-12
7.755040176101971, 7.488849945970706e-12
7.502204775498574, 9.855292115298087e-12
7.287888131881009, 1.3096846457631626e-11
7.001653018549955, 1.8350960342808114e-11
6.820685044323047, 2.3021990143924137e-11
6.630200827963154, 2.969068737335131e-11
6.505585649463484, 3.516889262695696e-11
6.333179511341113, 4.492803227244836e-11
6.104075243185454, 6.257368802526409e-11
5.902113252957978, 8.636181240226793e-11
5.777990375624405, 1.1387299384561802e-10
5.631337998148601, 1.535173577130773e-10
5.555055135768429, 2.1263540604499413e-10
5.465828804507361, 3.1190199847457937e-10
5.468903862276228, 4.210299036097809e-10
5.5238438909932635, 5.369661370939364e-10
5.7495896222800384, 7.429147885570027e-10
6.006408367211157, 8.893861647125779e-10
6.243551608681984, 9.749915854789013e-10
6.503065657526567, 1.0463643813904895e-9
6.788094007671968, 1.1003915252525439e-9
7.077924395857569, 1.1156448681627318e-9
7.380129635337347, 1.1510339403444292e-9
7.695238093566182, 1.1626586673237445e-9
7.949610919102267, 1.2046309081930516e-9
