6.074232025383001, 1.721126944957664e-10
6.156956821545891, 1.6248078988533048e-10
6.244231608664095, 1.5265390793758715e-10
6.32175572364548, 1.4041250391037682e-10
6.365918580357535, 1.289201777333768e-10
6.421877940848703, 1.1835709196705732e-10
6.487486105986591, 1.0787017634916299e-10
6.531353966837634, 9.389913876848253e-11
6.5679502615460335, 8.32702094207113e-11
6.601653507402396, 7.483002994776086e-11
6.6245009133257335, 6.776168983444494e-11
6.665313937764807, 6.091055046586815e-11
6.728594737535596, 5.5600448029041595e-11
6.769604840605353, 4.865813130397176e-11
6.804923345947927, 4.280274245488522e-11
6.829348059451451, 3.854003446662625e-11
6.84903857422229, 3.4727137516766264e-11
6.875380934336758, 3.126361412050353e-11
6.9005000147520485, 2.804249507405984e-11
6.951903327108983, 2.598270254256445e-11
7.024332131510011, 2.4967931257877398e-11
7.182481686291201, 2.2287099740035022e-11
7.280565873619876, 2.179329294420311e-11
7.384494623800201, 2.2493104447397776e-11
7.468655768411955, 2.448314884997667e-11
7.568387923646667, 2.6708142791059484e-11
7.604305213868209, 3.055707013372276e-11
7.6642196389186585, 3.417997849611423e-11
7.770768917601487, 3.335199107625235e-11
7.833577256293369, 3.057042962744889e-11
7.909840174567587, 2.7689704817038994e-11
7.9678883220414685, 2.4806312480239883e-11
8.01390091304479, 2.2457688680681678e-11
8.052079662996164, 2.017559129865466e-11
8.094631651952536, 1.8264890207698414e-11
8.142533748151502, 1.657284972234533e-11
8.177570729146204, 1.5157319463572255e-11
8.24138673954844, 1.3765133739202482e-11
8.289822456163533, 1.2233121812910957e-11
8.349677172517335, 1.108156301512224e-11
8.42314377642376, 1.0277598263657087e-11
8.543382617808989, 1.0108421915272379e-11
8.664484961198728, 1.0593685491634805e-11
8.779370483659578, 1.0759165390046737e-11
8.825443493256495, 9.25327851991226e-12
8.864853776116925, 8.18986499961252e-12
8.987117148081685, 7.717359544697904e-12
9.03674388554415, 7.065283673054961e-12
9.078758229342656, 6.363144732978268e-12
9.12693802646575, 5.692645537492079e-12
9.193412770337357, 5.240895571177031e-12
9.291341112428682, 5.091922654624113e-12
9.36446044747908, 5.644218328565821e-12
9.391889445010658, 6.205298372329919e-12
9.463172539291174, 5.356860575139581e-12
9.508158478970165, 4.818362816446441e-12
9.586155201547788, 4.4058810658361616e-12
9.722038833469554, 4.240693818869274e-12
9.859848614200308, 4.134206739336358e-12
9.998545622237517, 3.922557318965543e-12
10.05349710096221, 3.551261815605094e-12
10.083128639217273, 3.1920072527098084e-12
10.10788829153208, 2.8707683897734697e-12
10.177355586731851, 2.6138567848316863e-12
10.31146492539222, 2.5409096361296983e-12
10.444256919558407, 2.6354483535605964e-12
10.537103869139612, 2.981605605460322e-12
10.608128684369278, 3.284955223275722e-12
10.63304361566942, 3.6060088234624122e-12
10.663213707354815, 4.088231397788442e-12
10.693920508341508, 4.685754211908323e-12
10.741533558874128, 5.210323491503409e-12
10.846040473527832, 5.026880097608212e-12
10.854525069896548, 4.550500733962466e-12
